bump_region_mse,detail_amplitude,detail_amplitude_error,elapsed_seconds,flat_region_mse,gradient_rounding_cosine,gradient_rounding_mse,gradient_zeroed_fraction,initial_calibration_seconds,mode,outside_bump_mse,reselection_seconds,seed,selection_seconds,step,target,total_gradient_cosine,total_gradient_mse,training_loss,transition_mse,validation_mse,weight_rounding_gradient_cosine,weight_rounding_output_mse
,,,0.13760524988174438,0.11310943961143494,0.9988931105295868,1.1886055049960969e-08,0.0,0.0,fixed-e5m2,,0.0,0,0.0,40,plateau,0.38588153561195193,5.718065059800672e-06,0.10798326134681702,0.13982388377189636,0.11824999004602432,0.3823422064821932,0.0013032864080742002
,,,0.20818720781244338,0.09453736245632172,0.998563938218892,1.517971732416003e-07,0.0,0.0,fixed-e5m2,,0.0,0,0.0,60,plateau,0.9764347467962669,4.945059741798899e-06,0.11024799942970276,0.12506341934204102,0.10041137784719467,0.9797985944619769,0.0017548862379044294
,,,0.2804352499078959,0.07149440050125122,0.9990117915740897,9.442176514673413e-09,0.0,0.0,fixed-e5m2,,0.0,0,0.0,80,plateau,0.8811081044405094,5.78484973077807e-06,0.07811591029167175,0.10295038670301437,0.0775473564863205,0.8843553522232387,0.0014261329779401422
,,,0.3474862079601735,0.04277357831597328,0.9985881870764691,1.0435023547270384e-08,0.0,0.0,fixed-e5m2,,0.0,0,0.0,100,plateau,0.4935767415447512,1.8103160594639464e-05,0.0503932349383831,0.0727493166923523,0.04854168742895126,0.49899832469599975,0.0037870428059250116
,,,0.00244470895268023,0.21400117874145508,,,,0.0,fixed-hybrid,,0.0,0,0.0,0,plateau,,,,0.20229949057102203,0.21174946427345276,,0.0002483925491105765
,,,0.06937237503007054,0.13155291974544525,0.9987586089106604,9.555150998868147e-08,0.0,0.0,fixed-hybrid,,0.0,0,0.0,20,plateau,0.9939598570599069,1.0293979224153114e-06,0.1473161280155182,0.17485184967517853,0.13988476991653442,0.9950167732876929,0.0002424780686851591
,,,0.13656737515702844,0.11383873969316483,0.9986016044812169,1.3750358348902755e-08,0.0,0.0,fixed-hybrid,,0.0,0,0.0,40,plateau,0.8251817896527442,2.4252485238091405e-06,0.10832004249095917,0.13954775035381317,0.11878582835197449,0.8265210309950621,0.0003368837642483413
,,,0.20618350012227893,0.09473743289709091,0.9986985202673537,6.693990987773126e-08,0.0,0.0,fixed-hybrid,,0.0,0,0.0,60,plateau,0.9668272555117664,4.720868814179323e-06,0.10715381056070328,0.1287204921245575,0.10127664357423782,0.9675795543332825,0.0006518667796626687
,,,0.2766489591449499,0.0726977288722992,0.9987147187052405,1.1555709509050786e-08,0.0,0.0,fixed-hybrid,,0.0,0,0.0,80,plateau,0.9459023507756225,4.365839905997003e-07,0.07979875057935715,0.10831832140684128,0.0795520693063736,0.9466499180535594,0.00018211301357951015
,,,0.3455411249306053,0.04569164663553238,0.9987180931120583,4.423206861616756e-08,0.0,0.0,fixed-hybrid,,0.0,0,0.0,100,plateau,0.9888231175396268,7.950358879993876e-07,0.05293319746851921,0.07015178352594376,0.05039842054247856,0.9894203850536663,2.5256891603930853e-05
,,,0.0024531250819563866,0.21261462569236755,,,,0.00466445810161531,calibrated,,0.0,0,0.00466445810161531,0,plateau,,,,0.19932040572166443,0.21005645394325256,,4.6693810872966424e-05
,,,0.0707509161438793,0.13159650564193726,0.9999253795752288,5.533350544762673e-09,0.01585811163275952,0.00466445810161531,calibrated,,0.0,0,0.00466445810161531,20,plateau,0.9976225576992575,5.678160563740977e-07,0.1466313749551773,0.1745157092809677,0.1398552805185318,0.9976941348416235,5.5484553740825504e-05
